index,cluster,true_label,umap1,umap2
8079,8,0,7.528796,4.2749176
8080,0,4,4.2027144,10.262572
8081,0,2,1.8936259,9.195726
8082,7,3,1.2313372,7.868882
8083,8,0,6.184607,4.9006147
8084,2,6,6.1560364,5.4427934
8085,3,1,6.5487247,6.746852
8086,8,0,6.9844694,5.6366653
8087,9,9,5.0448523,9.383881
8088,5,3,2.7374055,5.346324
8089,6,9,7.7339125,10.507383
8090,3,1,6.4249907,6.8484106
8091,1,6,9.996984,10.1463585
8092,6,2,6.3495626,9.082379
8093,3,1,6.686021,7.1756063
8094,3,1,6.343379,6.15846
8095,3,1,6.578826,7.8774123
8096,8,0,6.7697935,5.913386
8097,8,0,6.684573,4.4470186
8098,8,0,6.868635,4.758995
8099,7,0,0.9679465,7.943588
8100,8,2,2.6810334,9.671506
8101,3,3,6.4496894,7.86161
8102,9,0,8.057574,7.1379795
8103,6,9,7.1855044,9.231219
8104,7,3,2.320835,6.6400676
8105,0,3,4.6639037,10.284598
8106,5,7,3.9253013,4.74177
8107,6,1,7.365238,10.249871
8108,7,6,1.8997301,8.433334
8109,9,7,7.8926544,6.889176
8110,9,9,7.924325,8.881918
8111,6,8,8.360099,8.156883
8112,0,2,2.1127713,10.2093935
8113,9,8,6.3295217,9.541029
8114,6,4,6.0462146,9.181681
8115,0,7,3.0093217,10.796037
8116,2,0,4.352829,7.6576285
8117,0,4,2.453723,10.121519
8118,6,0,7.832345,8.310041
8119,1,1,10.290705,9.749616
8120,9,8,7.8982425,7.137135
8121,8,2,5.4806027,5.1043487
8122,0,3,1.9079503,10.681301
8123,9,8,8.147937,6.1474886
8124,9,1,6.633318,7.765714
8125,2,9,6.755495,7.300936
8126,3,9,7.3220325,7.2802205
8127,6,1,7.2613606,8.997805
8128,2,6,4.129026,9.719099
8129,6,7,5.201062,9.65664
8130,1,1,7.579399,7.1869025
8131,6,4,5.192016,10.339754
8132,9,0,7.890246,10.734472
8133,7,3,2.3877156,7.376919
8134,2,5,4.563901,5.9999156
8135,8,1,5.996689,5.2519608
8136,2,0,6.7132235,6.9842114
8137,6,4,6.2486286,9.990959
8138,6,8,7.8453326,7.767208
8139,4,3,3.9099505,7.684065
8140,2,5,3.518657,8.887162
8141,1,9,9.555142,9.765292
8142,2,7,3.9520712,9.030453
8143,8,4,8.172339,6.711298
8144,0,2,2.4121184,10.623405
8145,6,9,7.667774,8.782554
8146,2,9,5.1985326,8.141658
8147,8,0,6.00341,4.7861385
8148,3,2,5.5224376,5.877234
8149,1,1,7.4996467,8.09677
8150,6,8,6.796202,8.40804
8151,1,3,9.4793215,9.702292
8152,6,9,8.125762,9.369464
8153,5,3,2.8810663,4.5210385
8154,3,5,8.404823,10.961318
8155,1,0,4.362112,7.5108013
8156,3,5,5.5753303,6.727713
8157,4,2,3.2558658,9.142261
8158,7,3,2.8315012,8.299516
8159,1,9,7.6935606,10.616547
8160,9,0,8.532792,6.196814
8161,2,3,3.815794,6.1905775
8162,6,3,6.361049,8.941999
8163,2,8,5.690309,6.710929
8164,2,3,4.7374167,7.722778
8165,8,2,6.852177,4.8217125
8166,8,2,5.3570137,4.909954
8167,4,5,2.4339614,6.567718
8168,9,8,9.1623955,6.451664
8169,0,2,2.9868279,9.280316
8170,3,6,5.0356603,7.74046
8171,0,6,1.3958402,9.804969
8172,0,2,3.0092485,9.756085
8173,7,2,1.52962,6.687225
8174,3,1,6.649721,7.562623
8175,3,1,6.8198204,7.007999
8176,4,7,3.9742646,8.492983
8177,0,4,2.8750196,10.073861
8178,2,2,5.025328,8.324037
8179,4,3,3.6524248,6.8422947
8180,3,8,8.889181,9.1077175
8181,1,1,9.796991,9.950493
8182,0,2,0.8530348,9.088018
8183,2,3,5.354301,6.765625
8184,9,4,9.122129,6.1302958
8185,9,0,8.552091,6.7395864
8186,7,2,0.51941246,7.801805
8187,4,7,3.4913304,8.83085
8188,5,5,2.8800428,4.912205
8189,6,1,8.099925,10.303838
8190,9,0,8.663728,6.8188543
8191,1,1,8.920094,9.846454
8192,7,2,0.9750384,8.436906
8193,4,3,3.6710448,6.1084676
8194,5,6,1.8222578,5.7738404
8195,0,2,1.7579182,10.321293
8196,0,5,3.037787,9.736823
8197,7,1,5.7599964,7.7233496
8198,4,5,2.7562544,5.783123
8199,8,0,7.855034,4.7629275
8200,3,0,7.0448904,6.5536194
8201,6,1,7.2842355,9.338778
8202,0,7,3.3005908,9.51327
8203,4,7,3.400798,6.0871763
8204,3,5,4.8414397,6.053177
8205,5,5,2.2182388,4.5271235
8206,2,6,4.429068,6.9067383
8207,8,0,7.700311,4.654876
8208,3,4,6.5364766,8.37518
8209,2,0,5.8696375,8.206933
8210,7,3,2.188554,8.750186
8211,2,8,5.692479,8.586414
8212,0,6,0.7616576,9.775041
8213,1,9,9.2593775,9.901185
8214,6,8,6.4840145,9.591288
8215,7,6,1.228436,7.360087
8216,1,1,7.3724623,6.9132857
8217,8,0,6.626168,6.0599275
8218,8,2,6.2846026,4.626432
8219,3,2,5.153441,4.689543
8220,8,6,4.923621,5.5502095
8221,1,1,10.264024,9.672752
8222,9,8,8.064699,7.496811
8223,6,5,6.4492035,9.772884
8224,3,3,6.067961,6.4144506
8225,1,1,9.545433,9.290229
8226,6,9,8.498669,9.399389
8227,2,1,7.2850494,7.746421
8228,6,1,6.9377146,8.521452
8229,9,8,7.3565583,7.2599564
8230,5,5,2.043787,5.801526
8231,7,6,1.8475341,7.422602
8232,6,1,7.366203,9.031292
8233,0,4,2.0999472,11.255756
8234,8,2,5.2730675,6.1265836
8235,1,8,7.699734,6.722906
8236,7,4,0.6333413,7.6360292
8237,3,2,6.84511,5.650122
8238,4,7,3.5201755,8.616345
8239,7,5,2.2220342,6.7467666
8240,5,5,3.3711355,4.808788
8241,3,8,6.766457,7.568795
8242,8,0,7.7421765,4.3931427
8243,8,5,5.3646107,5.708412
8244,3,1,7.3325157,7.1375875
8245,2,9,5.637659,9.096294
8246,7,3,0.6291632,7.5909624
8247,7,4,1.5308037,8.786511
8248,9,8,8.797188,7.3155503
8249,6,0,5.9293313,8.883257
8250,3,8,6.6437764,7.6233177
8251,2,3,4.9249787,8.084425
8252,5,5,2.4800467,5.150862
8253,7,6,1.3584485,7.2668567
8254,0,4,1.5786165,9.544209
8255,1,3,7.845711,10.727308
8256,7,6,1.6573422,6.102457
8257,0,4,2.1229208,8.760256
8258,8,0,6.799771,4.793935
8259,7,3,2.3926535,5.911286
8260,0,4,1.4020585,10.898398
8261,3,5,7.6495767,10.957258
8262,1,3,8.845281,10.01467
8263,0,4,2.124984,10.186133
8264,8,2,5.183416,4.993567
8265,4,5,3.6468344,6.4618254
8266,2,3,5.351949,8.875427
8267,9,8,8.615328,6.00365
8268,9,0,7.6620216,7.5787454
8269,5,5,3.7963176,6.173828
8270,8,8,7.1780515,5.187949
8271,9,4,8.811467,7.634384
8272,2,0,3.116028,8.305389
8273,9,8,8.519981,8.489826
8274,3,5,4.413585,5.8755097
8275,3,2,4.174795,4.387514
8276,4,5,4.492446,4.9508495
8277,2,7,3.2981842,7.5728984
8278,9,8,9.026582,7.898802
8279,0,4,3.167459,10.556271
8280,4,2,2.8398404,9.61573
8281,3,9,7.4467177,8.3875475
8282,5,5,2.62948,5.422369
8283,0,8,5.5938253,9.851807
8284,9,8,7.7382836,6.4428697
8285,3,3,8.12509,10.416209
8286,7,3,2.2318237,7.567389
8287,4,5,3.186418,9.33605
8288,4,3,2.4809809,6.047217
8289,7,4,1.5541415,7.129617
8290,1,9,9.089507,9.951858
8291,5,5,2.5919816,6.0033793
8292,8,0,5.771205,5.384959
8293,1,6,9.222416,9.996501
8294,3,1,6.2134714,6.30551
8295,6,9,7.527346,8.325968
8296,8,0,7.1667852,4.480497
8297,8,0,7.7556095,4.698035
8298,1,9,9.476366,9.637417
8299,7,7,4.560702,7.804002
8300,9,1,7.7717395,7.174511
8301,8,8,5.416336,6.055689
8302,7,3,1.3052708,6.38473
8303,6,9,7.515873,10.132619
8304,8,2,7.5379124,4.9715834
8305,3,1,6.7866664,6.7252827
8306,0,7,3.0179148,10.531307
8307,3,1,6.244237,6.98221
8308,9,9,7.8428793,7.684076
8309,5,6,3.4919238,5.1074743
8310,1,9,8.02168,10.8308
8311,4,7,3.2934246,8.732234
8312,8,7,3.909912,8.600759
8313,2,0,7.8534093,4.473681
8314,8,2,6.866128,4.6457725
8315,4,7,3.5214083,7.775666
8316,0,7,2.1864586,9.583076
8317,3,9,6.685882,6.8006463
8318,1,9,9.5491085,9.244089
8319,2,3,5.615093,8.214969
8320,5,5,2.6578104,5.2928104
8321,8,2,5.331235,5.675262
8322,0,2,3.6996586,8.915727
8323,8,9,6.7062993,5.988546
8324,0,2,2.841733,10.352551
8325,2,5,3.8217301,6.8193145
8326,2,5,9.390205,9.085664
8327,9,9,7.5463815,6.132927
8328,5,5,2.4038346,4.802119
8329,6,8,8.394669,8.020182
8330,2,3,5.8685355,7.45556
8331,0,4,2.0945241,10.659876
8332,6,1,7.3191476,8.271051
8333,8,2,7.320679,4.7016582
8334,4,5,4.1089597,7.47743
8335,7,6,1.6563002,6.6070395
8336,4,3,3.0816357,6.265267
8337,6,8,8.177104,7.799039
8338,0,4,1.5913903,10.987172
8339,3,1,10.457067,9.623427
8340,5,2,4.7148695,4.8414226
8341,2,2,4.655299,6.409572
8342,8,0,7.459519,5.133037
8343,2,7,5.254274,7.221432
8344,7,6,1.0098817,7.712593
8345,4,7,4.015071,8.437096
8346,6,1,7.2637625,8.851319
8347,0,2,4.065433,10.179156
8348,6,8,6.6112275,7.8409486
8349,8,3,4.424143,5.392944
8350,3,1,6.212185,6.2557197
8351,4,7,4.4353757,8.436
8352,0,4,2.3713844,8.659759
8353,5,5,2.7380333,4.982856
8354,6,9,7.3136063,10.244036
8355,8,0,7.7437706,5.1577053
8356,2,3,7.237872,8.666584
8357,0,7,3.0366154,10.857304
8358,9,8,8.6829605,8.359781
8359,8,0,6.41779,5.154783
8360,2,7,3.949637,8.863877
8361,7,4,2.1356528,8.01607
8362,6,2,6.51911,10.365335
8363,2,6,5.2491913,7.2917643
8364,0,9,4.7820983,10.236316
8365,9,0,8.42273,6.389588
8366,8,2,5.1550264,5.3127513
8367,6,7,7.380398,8.569496
8368,0,4,3.3917785,9.327003
8369,4,7,4.0261025,8.396468
8370,6,3,5.826584,9.107832
8371,3,1,7.7914147,11.157972
8372,4,7,4.259677,7.845193
8373,5,5,2.6868517,5.339861
8374,3,1,6.2512197,6.892087
8375,0,4,2.5441296,9.244313
8376,3,0,6.8809595,7.396399
8377,5,2,3.4286613,4.879398
8378,0,4,1.7131668,8.694606
8379,8,4,3.6288538,7.227084
8380,8,3,4.812356,5.7016106
8381,7,3,1.7854884,7.410611
8382,9,0,6.0380263,8.149345
8383,8,0,5.7590632,7.9126353
8384,9,8,8.749652,7.1521773
8385,2,3,4.675268,8.318032
8386,4,3,4.4983945,5.132585
8387,8,0,6.5787067,5.532187
8388,1,9,8.332825,8.715222
8389,6,1,6.380727,9.898512
8390,2,7,4.6040635,6.891052
8391,2,7,4.16895,5.8828
8392,9,0,8.840931,7.0837626
8393,0,6,2.103525,9.91396
8394,1,9,9.217154,9.754528
8395,2,2,3.6404183,6.1744895
8396,2,4,5.1568213,6.150595
8397,9,8,8.84835,7.341723
8398,5,5,2.1621587,5.45477
8399,6,8,8.605751,7.886971
8400,1,5,9.3088665,10.36491
8401,6,8,7.62456,8.52343
8402,6,9,6.8976836,8.802906
8403,7,4,1.4017553,7.9533587
8404,0,4,4.0468683,10.028638
8405,0,4,1.1333711,10.875125
8406,3,8,5.3914704,7.5340266
8407,5,5,2.339256,4.8432937
8408,2,3,4.325065,10.005326
8409,6,7,5.5176673,9.633417
8410,1,0,8.747456,10.729732
8411,1,2,9.152389,9.1619215
8412,5,5,3.1329756,5.264573
8413,6,9,7.852363,9.176614
8414,3,8,7.74975,8.003085
8415,0,4,1.5605268,8.65349
8416,6,9,7.3953958,10.09174
8417,0,4,3.7065504,9.055367
8418,0,2,2.5220466,9.871289
8419,1,1,9.967536,9.3417425
8420,6,3,4.497903,8.058143
8421,9,0,8.945642,5.687374
8422,8,3,5.5727477,5.585684
8423,7,4,1.7332333,7.0948043
8424,9,8,8.748975,6.875744
8425,9,0,8.674063,7.010744
8426,2,1,5.7571235,8.25651
8427,3,1,6.468559,7.0426526
8428,2,9,6.601782,8.423097
8429,9,8,9.195889,6.8561306
8430,6,7,6.481861,9.720137
8431,0,6,2.2215817,9.621568
8432,2,1,5.7787127,8.046131
8433,7,6,1.5103852,7.510209
8434,7,3,0.8066576,7.6325192
8435,6,9,7.4768004,9.896049
8436,4,6,3.0209825,8.335261
8437,9,0,8.5391,6.601604
8438,2,2,3.5256288,9.696302
8439,2,9,6.4878206,7.998491
8440,3,2,3.275899,9.547387
8441,1,9,9.538131,9.713359
8442,2,6,2.6695993,10.954822
8443,3,0,7.432821,6.210622
8444,8,0,6.135947,5.193532
8445,6,8,7.896851,7.7296557
8446,0,6,2.096461,8.715246
8447,4,4,3.411167,9.694511
8448,6,9,6.529065,9.3459425
8449,1,1,9.050431,9.912345
8450,3,1,6.007733,6.7555223
8451,0,0,3.2331035,8.979247
8452,2,5,4.502068,7.6338925
8453,5,0,5.8319387,5.201412
8454,0,2,0.9527156,10.265205
8455,9,8,8.509283,5.3148985
8456,7,4,4.035117,8.606034
8457,3,5,2.9392526,9.431776
8458,4,9,4.810374,8.168832
8459,0,2,4.4312477,10.175862
8460,7,6,1.1041273,7.2311454
8461,4,7,4.262749,8.581141
8462,0,4,2.0389225,10.85397
8463,2,5,4.044294,9.250175
8464,5,5,3.5693662,5.032007
8465,6,7,6.4011602,9.90598
8466,4,6,4.85513,4.9581776
8467,0,3,2.6847882,9.911795
8468,3,8,7.778255,8.143708
8469,6,7,6.383513,9.691896
8470,2,9,5.602465,8.30814
8471,6,8,8.075182,8.088739
8472,2,4,5.1354427,5.030483
8473,0,4,4.3098917,10.0283575
8474,7,6,0.5497423,7.503714
8475,3,1,5.1911335,8.002338
8476,3,1,6.2045007,6.8404603
8477,1,2,5.2873325,6.507964
8478,9,0,7.9133587,6.116444
8479,3,9,7.0837493,6.7379427
8480,9,1,8.806078,7.315376
8481,4,7,2.6823337,8.410292
8482,0,2,1.8358852,10.199786
8483,6,8,7.7424383,8.1624565
8484,6,8,8.928013,7.336117
8485,9,2,8.996158,5.9235187
8486,1,1,7.972532,10.830835
8487,0,4,1.2558986,10.885246
8488,0,4,2.176806,9.937605
8489,6,8,8.164777,7.942861
8490,0,4,1.2162341,10.402792
8491,7,4,2.2668695,7.444234
8492,7,6,1.3331357,6.8461046
8493,6,9,6.2888656,9.572544
8494,4,5,2.771685,5.941515
8495,8,8,6.2427025,6.098834
8496,0,5,2.2027907,10.766707
8497,2,5,4.526832,8.207903
8498,4,7,2.9856265,6.1442637
8499,8,7,5.210581,5.8759856
8500,5,5,2.730148,4.2144256
8501,1,9,10.414972,9.656518
8502,5,5,2.6513073,5.077312
8503,4,3,3.4374032,6.004889
8504,0,4,2.570217,9.335263
8505,1,9,9.40226,8.937474
8506,6,9,8.72702,9.433107
8507,4,3,3.020537,8.515888
8508,2,7,4.97377,8.28277
8509,2,6,4.04537,6.3870163
8510,1,9,7.627834,10.792461
8511,5,5,3.107793,5.7047215
8512,9,8,8.397993,7.310786
8513,7,6,1.3242289,7.406498
8514,4,6,2.2497857,6.8431516
8515,8,0,8.082118,4.5519133
8516,0,7,4.8647976,10.299004
8517,1,9,9.223271,9.871205
8518,2,2,4.0796885,5.4488826
8519,9,8,8.761598,6.0157895
8520,2,3,5.178399,5.8215237
8521,0,7,3.7959595,10.166759
8522,8,0,7.999663,4.5957613
8523,0,4,3.121925,10.582652
8524,9,0,4.751045,10.150683
8525,1,8,9.194372,9.090496
8526,8,8,7.2936645,6.438558
8527,7,6,0.8157563,7.7758627
8528,2,2,5.153628,7.531142
8529,2,1,6.1319876,7.939584
8530,5,2,4.138953,4.2623816
8531,8,8,9.165233,8.356494
8532,1,9,9.258037,10.309616
8533,0,7,4.393682,9.590399
8534,4,2,4.3032274,6.6615124
8535,8,0,7.8281603,4.41204
8536,5,2,2.812943,9.042741
8537,2,7,4.163278,9.373602
8538,7,6,1.5094328,7.217566
8539,6,9,8.815319,8.651314
8540,2,1,5.537586,8.604712
8541,5,4,4.8165517,4.7199454
8542,9,8,8.864032,7.8920274
8543,0,2,1.7588091,11.042642
8544,1,8,9.952895,9.230635
8545,7,6,1.7071613,7.022303
8546,0,7,1.2762681,10.093334
8547,1,1,9.787789,9.669702
8548,1,1,8.736488,9.83258
8549,8,0,5.971835,5.3298473
8550,3,1,5.8997645,6.7251534
8551,0,4,4.916024,9.992765
8552,7,6,2.1629832,7.5843105
8553,2,0,6.129298,8.996075
8554,0,4,0.9933156,10.76057
8555,4,7,2.8482838,5.6725245
8556,1,1,9.453448,9.60072
8557,7,6,0.9240797,8.084462
8558,7,0,1.3989353,8.941752
8559,8,1,5.760113,4.519821
8560,6,9,7.1050467,8.286955
8561,1,9,8.78498,9.681007
8562,9,8,9.140951,6.1889668
8563,3,1,5.970931,7.022579
8564,0,6,2.4019823,10.264266
8565,1,9,7.7203565,10.346496
8566,3,1,7.7073884,8.1124735
8567,6,9,7.29049,8.488969
8568,2,9,5.71164,8.398274
8569,9,0,9.168807,5.983901
8570,6,1,8.077242,9.668191
8571,1,1,9.5328665,9.337526
8572,2,7,3.8600335,9.348313
8573,3,1,7.3459806,7.3282666
8574,6,8,7.751544,8.169918
8575,1,9,9.910732,9.3559475
8576,2,1,5.121706,8.236883
8577,8,0,6.893258,4.543715
8578,8,0,6.3423276,5.457051
8579,2,5,4.188242,5.8868265
8580,4,7,3.2494645,7.032884
8581,4,4,2.8132896,7.932119
8582,7,4,1.5177667,7.8360124
8583,8,6,5.174448,5.995448
8584,6,5,6.523814,10.198893
8585,1,2,10.150769,10.216946
8586,4,5,2.9760072,5.926839
8587,1,9,8.94344,9.3872
8588,8,8,7.9001703,6.7978244
8589,9,6,7.817859,6.5286164
8590,5,5,2.498311,5.2665977
8591,2,5,3.7637217,6.057147
8592,2,3,3.9778886,5.596045
8593,2,7,5.1374917,8.142522
8594,9,8,7.819905,8.783557
8595,0,7,1.7251453,9.586466
8596,2,7,4.8760653,7.100187
8597,7,6,0.7847037,8.198038
8598,6,3,7.3188267,9.114795
8599,8,3,6.7290797,7.679701
8600,3,1,7.2609673,8.2672415
8601,4,5,3.4862118,6.218605
8602,1,9,8.984453,10.384452
8603,0,6,1.25203,9.5364
8604,3,7,5.366021,6.5860415
8605,0,7,1.844193,9.143672
8606,7,3,2.462468,7.61654
8607,3,1,7.096166,7.969777
8608,6,7,5.1088915,8.83929
8609,2,3,5.4305997,6.8653464
8610,7,2,1.35712,8.69088
8611,7,6,1.3808949,7.1037536
8612,7,6,0.92836225,8.330219
8613,6,9,7.174062,7.4997654
8614,1,8,8.746463,9.188488
8615,4,7,4.2434077,7.7198143
8616,0,2,3.234927,9.584851
8617,7,6,1.832452,7.774867
8618,9,8,8.261871,7.3042903
8619,2,7,4.7024226,7.4217157
8620,6,7,5.7198267,9.084263
8621,5,5,2.5680234,5.193305
8622,8,1,6.1596975,4.6766486
8623,6,0,7.415518,9.602942
8624,0,7,2.480511,10.302125
8625,3,1,3.231552,8.820891
8626,2,7,4.687981,5.9648633
8627,0,2,4.210058,10.678756
8628,2,1,6.5161195,7.4329953
8629,2,3,3.6355205,7.6395774
8630,8,4,5.582189,5.4889827
8631,0,4,3.7356474,10.200708
8632,2,9,6.225551,5.8749833
8633,0,6,2.078887,9.825911
8634,1,2,3.0997727,10.102002
8635,8,3,5.0191984,5.482592
8636,9,8,7.5103946,6.52184
8637,3,8,6.4718103,7.697152
8638,8,0,7.0690546,4.687305
8639,0,4,2.1127536,9.8082075
8640,6,7,6.4235516,9.939921
8641,0,2,2.7868023,9.527635
8642,8,7,7.1077704,4.88194
8643,5,7,2.5058963,5.414574
8644,1,9,9.716178,9.8268585
8645,6,3,6.1027355,9.234656
8646,2,7,5.718923,6.000155
8647,7,6,4.6534195,4.712828
8648,3,8,7.5517445,6.240327
8649,7,3,1.9981065,5.679624
8650,1,9,8.060729,8.478389
8651,0,6,2.8108277,10.704483
8652,0,4,0.8813118,10.619827
8653,4,7,3.5540805,7.751987
8654,0,4,5.056256,9.228714
8655,8,0,6.7977223,4.900567
8656,6,3,7.182978,10.167207
8657,6,8,6.44723,9.773161
8658,9,9,9.0190935,7.2792306
8659,6,7,4.7201223,8.439282
8660,0,0,4.8762717,10.289694
8661,9,0,8.738914,7.107984
8662,5,5,3.7438495,4.9863477
8663,9,0,8.597778,6.913385
8664,4,7,3.348159,6.728104
8665,9,8,7.8604913,7.2524815
8666,1,8,8.306128,10.506472
8667,1,1,9.864721,9.644655
8668,6,8,7.5083036,8.612003
8669,2,2,3.6259234,10.276504
8670,6,9,6.8784494,8.606735
8671,4,5,3.179188,6.767107
8672,9,8,8.157225,6.735336
8673,1,9,7.8903184,6.9493537
8674,4,5,3.2613783,6.077504
8675,5,5,3.4103498,5.0021405
8676,8,2,7.818237,5.328094
8677,7,4,2.0910478,8.129181
8678,1,8,9.483193,9.068875
8679,7,6,1.6003673,8.295276
8680,6,3,6.8185444,10.150119
8681,2,7,4.219344,9.373815
8682,5,2,2.7579494,5.203202
8683,4,5,3.7412124,7.253889
8684,0,5,2.0277452,9.998844
8685,9,0,8.478785,5.330849
8686,6,3,6.3162284,10.188024
8687,4,7,3.174557,8.75624
8688,7,4,2.5088656,6.735473
8689,6,8,7.3383017,7.3211875
8690,1,1,9.6261635,9.511338
8691,4,5,3.7040675,5.997074
8692,6,1,8.030882,7.7009177
8693,2,1,5.8459835,7.405799
8694,5,7,2.8608077,5.3529506
8695,8,0,7.187709,4.5648603
8696,3,1,6.9134307,7.4394693
8697,7,6,1.0621521,7.0362296
8698,2,7,4.4270334,7.6576877
8699,5,6,3.3186088,5.971757
8700,6,8,9.050356,8.779754
8701,0,4,0.8877205,10.638059
8702,3,0,6.7684793,5.788512
8703,0,6,1.4838178,9.385349
8704,7,6,2.0266898,8.051969
8705,0,4,2.690183,8.724932
8706,3,2,5.7271285,5.9086905
8707,6,8,8.546436,7.882043
8708,6,7,4.404044,8.547954
8709,7,6,1.1688358,8.8713455
8710,5,3,3.98544,5.160723
8711,2,3,4.6809874,7.178372
8712,6,7,6.923936,8.854926
8713,7,2,1.1121696,7.539037
8714,2,3,6.483889,8.85436
8715,9,8,7.596489,7.2417483
8716,2,9,5.782819,6.794484
8717,3,8,7.0225363,6.636717
8718,0,7,3.3691664,9.0108595
8719,0,7,4.8815546,10.157519
8720,0,4,1.2955184,10.391343
8721,2,8,6.872864,6.1434507
8722,2,3,3.6522546,7.1531224
8723,6,8,7.334466,8.398333
8724,7,7,1.6146263,8.595824
8725,9,9,5.1383815,9.779121
8726,3,2,5.897277,6.224875
8727,1,9,8.838297,9.660031
8728,3,9,6.916381,7.6968875
8729,2,1,6.605277,5.5644703
8730,4,5,2.8536437,5.0845327
8731,5,5,3.1489215,5.219596
8732,7,4,1.5716848,7.974848
8733,9,0,8.882156,5.612254
8734,6,6,6.255437,9.95754
8735,1,1,9.256138,9.516285
8736,2,2,3.809634,5.4374576
8737,0,6,2.543304,10.744349
8738,0,3,2.739077,10.607829
8739,4,3,3.6900625,6.228591
8740,1,2,7.5000706,10.891032
8741,9,0,8.591287,7.3146152
8742,8,5,5.164783,5.075538
8743,2,9,5.5379457,7.5512657
8744,6,7,6.197517,9.361669
8745,2,7,4.0183496,9.611291
8746,9,0,7.8186507,5.277067
8747,4,5,4.4916663,7.167065
8748,0,0,1.9673158,10.408229
8749,8,9,5.831621,4.6604013
8750,0,2,2.3836424,10.921863
8751,6,7,6.0286226,9.410741
8752,4,7,3.6273515,7.9101443
8753,9,0,8.802421,7.3572707
8754,6,9,8.386428,10.059866
8755,3,5,4.69621,4.2878494
8756,4,5,3.928262,6.102672
8757,1,1,10.281222,9.755697
8758,2,9,4.788378,8.194694
8759,3,0,7.1107655,4.994853
8760,0,3,1.4779267,8.212359
8761,0,3,1.8868318,9.077186
8762,2,9,6.7802515,6.21407
8763,8,6,1.5265054,6.3109503
8764,4,7,2.947214,9.488232
8765,7,4,0.7427274,7.594154
8766,9,8,6.8846393,7.1387267
8767,8,2,7.5679274,4.949728
8768,1,5,9.528099,9.543001
8769,3,8,8.730815,8.812595
8770,8,2,5.9654264,5.5226293
8771,3,1,4.8522887,4.3428044
8772,0,4,2.0118675,10.325756
8773,6,9,6.8509192,6.2517734
8774,8,0,6.566488,5.5169644
8775,9,8,8.533385,6.642455
8776,5,2,4.3508844,4.753832
8777,6,4,6.4003925,10.101175
8778,9,0,7.485461,10.668481
8779,1,1,10.248911,9.508533
8780,4,2,3.2140057,7.01482
8781,7,3,3.1216097,7.971135
8782,9,0,9.2091465,7.186126
8783,6,9,7.6835604,9.342862
8784,7,4,1.4836265,8.729528
8785,9,8,8.494455,9.939218
8786,6,3,6.759288,10.01952
8787,3,8,6.4565663,7.6049876
8788,6,9,7.3168163,9.384228
8789,4,2,3.0281353,8.203931
8790,7,3,3.3539295,7.8918743
8791,2,1,5.9796762,7.880851
8792,7,4,0.8911046,7.9187484
8793,5,5,3.1134493,5.0270433
8794,3,1,6.7464004,7.08712
8795,0,5,2.8525324,10.939438
8796,3,1,5.9179153,6.8624115
8797,3,0,7.715995,8.033125
8798,6,2,7.6669884,8.5357485
8799,2,5,3.8884704,5.84929
8800,7,2,1.5106388,8.30982
8801,4,1,3.045686,9.312809
8802,3,8,6.6773677,6.6467237
8803,8,6,4.529276,5.6845026
8804,8,4,5.4881353,5.195554
8805,5,5,2.8386476,5.372573
8806,8,0,6.6821384,4.7365584
8807,2,9,6.6375127,6.794766
8808,2,3,7.482651,10.707784
8809,3,1,6.692539,7.309401
8810,0,0,4.638546,9.913509
8811,3,9,7.3828907,6.546826
8812,1,1,9.558817,9.243074
8813,7,0,6.204145,6.3117337
8814,4,7,3.6482012,7.4149747
8815,4,6,3.551924,7.1691957
8816,7,6,1.2008654,7.022198
8817,4,7,3.261663,7.054495
8818,6,7,4.8278265,8.416813
8819,0,2,1.5117637,10.830397
8820,8,6,0.82945853,7.43865
8821,3,9,7.2530355,8.146946
8822,7,3,2.192329,7.3859034
8823,0,4,2.2578225,9.4575205
8824,5,5,2.859416,5.07615
8825,8,1,5.769975,4.559183
8826,0,9,3.6968608,10.626961
8827,4,6,4.5841064,6.637797
8828,7,6,2.03662,7.4790225
8829,0,4,4.054705,9.418855
8830,8,8,6.924235,5.9228034
8831,9,8,8.350145,8.1537285
8832,7,6,1.0305023,8.275246
8833,8,0,7.523405,5.3656917
8834,0,4,4.168995,10.899652
8835,6,9,7.0299234,8.527561
8836,4,5,2.8644836,5.9081707
8837,9,9,7.263818,7.6503997
8838,6,9,7.5699644,7.797152
8839,6,3,4.4892216,8.363205
8840,9,9,8.342323,6.8894806
8841,3,9,7.139099,7.9409623
8842,6,0,7.6933594,7.915869
8843,0,2,3.9377518,10.361369
8844,4,2,2.436555,9.075755
8845,4,7,4.025598,8.1516695
8846,5,3,2.2376826,4.981125
8847,5,5,3.5018744,5.6419864
8848,1,1,3.5745811,7.346439
8849,8,0,6.752881,5.872631
8850,2,9,6.2910366,6.255666
8851,7,5,2.1419172,7.6024585
8852,6,8,7.6743097,8.445895
8853,8,0,7.3455014,4.341707
8854,1,8,9.20781,8.936408
8855,3,1,4.8470306,4.282542
8856,2,1,7.8074074,8.711425
8857,8,0,7.3982396,4.7705746
8858,9,0,8.705548,5.5303817
8859,4,7,3.6518104,7.318374
8860,4,4,3.470774,7.8629494
8861,1,8,9.629351,8.892742
8862,8,2,2.6298308,9.489432
